Model loaded successfully from 'datasets/dummy7.txt'
T=10.0, cost=10966.613495665031
T=1.9467587308039997, cost=2998.889906375597
T=1.9078235561879198, cost=2998.889906375597
T=1.8696670850641612, cost=2998.889906375597
T=1.832273743362878, cost=2998.889906375597
T=1.7956282684956204, cost=2998.889906375597
T=1.759715703125708, cost=2998.889906375597
T=1.7245213890631939, cost=2998.889906375597
T=1.69003096128193, cost=2998.889906375597
T=1.6562303420562914, cost=2998.889906375597
T=1.6231057352151654, cost=2998.889906375597
T=1.590643620510862, cost=2998.889906375597
T=1.5588307481006447, cost=2998.889906375597
T=1.5276541331386317, cost=2998.889906375597
T=1.497101050475859, cost=2998.889906375597
T=1.467159029466342, cost=2998.889906375597
T=1.437815848877015, cost=2998.889906375597
T=1.4090595318994747, cost=2998.889906375597
T=1.3808783412614851, cost=2998.889906375597
T=1.3532607744362555, cost=2998.889906375597
T=1.3261955589475303, cost=2998.889906375597
T=1.2996716477685797, cost=2998.889906375597
T=1.273678214813208, cost=2998.889906375597
T=1.2482046505169437, cost=2998.889906375597
T=1.2232405575066048, cost=2998.889906375597
T=1.1987757463564725, cost=2998.889906375597
T=1.174800231429343, cost=2998.889906375597
T=1.1513042268007563, cost=2998.889906375597
T=1.1282781422647412, cost=2998.889906375597
T=1.1057125794194465, cost=2998.889906375597
T=1.0835983278310575, cost=2998.889906375597
T=1.0619263612744363, cost=2998.889906375597
T=1.0406878340489476, cost=2998.889906375597
T=1.0198740773679686, cost=2998.889906375597
***NEW BEST = 2998.889906375597***
========= SOLUTION ==========
0 0 70.8
0 4 150.0
0 3 221.3
0 7 229.1
0 16 272.5
1 0 115.1
1 12 163.8
1 15 183.0
2 0 0.0
2 2 91.9
2 18 167.7
2 11 193.0
2 14 229.1
3 0 13.2
3 13 102.5
3 17 172.9
3 20 215.4
3 5 234.0
3 6 259.0
4 0 10.0
4 8 61.0
4 1 161.0
4 9 171.2
4 19 212.2
4 10 253.0
==========================
========= SOLUTION (description) ==========
Bus 0
	t=70.8	PUB ->  (4) t=150.0
	t=150.0	(4) ->  (3) t=221.3
	t=221.3	(3) ->  (7) t=229.1
	t=229.1	(7) ->  (16) t=272.5
	t=272.5	(16) ->  PUB
Bus 1
	t=115.1	PUB ->  (12) t=163.8
	t=163.8	(12) ->  (15) t=183.0
	t=183.0	(15) ->  PUB
Bus 2
	t=0.0	PUB ->  (2) t=91.9
	t=91.9	(2) ->  (18) t=167.7
	t=167.7	(18) ->  (11) t=193.0
	t=193.0	(11) ->  (14) t=229.1
	t=229.1	(14) ->  PUB
Bus 3
	t=13.2	PUB ->  (13) t=102.5
	t=102.5	(13) ->  (17) t=172.9
	t=172.9	(17) ->  (20) t=215.4
	t=215.4	(20) ->  (5) t=234.0
	t=234.0	(5) ->  (6) t=259.0
	t=259.0	(6) ->  PUB
Bus 4
	t=10.0	PUB ->  (8) t=61.0
	t=61.0	(8) ->  (1) t=161.0
	t=161.0	(1) ->  (9) t=171.2
	t=171.2	(9) ->  (19) t=212.2
	t=212.2	(19) ->  (10) t=253.0
	t=253.0	(10) ->  PUB
==========================================
========= SOLUTION COST ==========
2998.889906375597
==========================================
