Model loaded successfully from 'datasets/dummy11.txt'
T=10.0, cost=272767.8014761413
***NEW BEST = 110226.5165360476***
***NEW BEST = 109239.05559899285***
***NEW BEST = 108913.16236509467***
***NEW BEST = 108157.76850372751***
***NEW BEST = 107877.63517724983***
***NEW BEST = 106365.60290754828***
***NEW BEST = 105515.61988295111***
***NEW BEST = 105115.75722901657***
***NEW BEST = 104245.38255938166***
***NEW BEST = 103586.71902986261***
***NEW BEST = 102302.15234939677***
***NEW BEST = 101814.67840442558***
***NEW BEST = 100078.2264250955***
***NEW BEST = 99770.46878955688***
***NEW BEST = 98804.10038326451***
***NEW BEST = 98758.71033137948***
***NEW BEST = 98625.89348865836***
***NEW BEST = 98112.8067831291***
***NEW BEST = 97784.44500401168***
***NEW BEST = 97556.02243560701***
***NEW BEST = 97479.85100413664***
***NEW BEST = 97070.03488125754***
***NEW BEST = 96212.72650258846***
***NEW BEST = 96039.78577330773***
***NEW BEST = 96014.53766238788***
***NEW BEST = 94566.79626376464***
***NEW BEST = 93824.87136459851***
***NEW BEST = 93816.81983992545***
***NEW BEST = 92696.1536610146***
***NEW BEST = 92550.53271282374***
***NEW BEST = 92224.70825525178***
***NEW BEST = 91992.58232617663***
***NEW BEST = 91655.0383079256***
***NEW BEST = 91629.79019700576***
***NEW BEST = 91589.8058831369***
***NEW BEST = 91489.47629424924***
***NEW BEST = 91271.29260633906***
***NEW BEST = 90948.4188056904***
***NEW BEST = 90553.05029145561***
T=9.8, cost=90553.05029145561
***NEW BEST = 90518.39824475592***
***NEW BEST = 90430.29319081665***
***NEW BEST = 90350.47169508034***
***NEW BEST = 90344.41042409794***
T=9.604000000000001, cost=90350.47169508034
T=9.41192, cost=90344.41042409794
T=9.2236816, cost=90344.41042409794
T=9.039207968000001, cost=90344.41042409794
T=8.858423808640001, cost=90344.41042409794
T=8.6812553324672, cost=90350.47169508034
T=8.507630225817856, cost=90344.41042409794
T=8.337477621301499, cost=90344.41042409794
T=8.17072806887547, cost=90350.47169508034
T=8.00731350749796, cost=90344.41042409794
T=7.847167237348001, cost=90344.41042409794
T=7.690223892601041, cost=90350.47169508034
T=7.5364194147490196, cost=90344.41042409794
T=7.385691026454039, cost=90344.41042409794
T=7.237977205924959, cost=90344.41042409794
T=7.0932176618064595, cost=90350.47169508034
T=6.95135330857033, cost=90350.47169508034
T=6.812326242398924, cost=90344.41042409794
T=6.676079717550945, cost=90344.41042409794
T=6.542558123199926, cost=90344.41042409794
T=6.411706960735928, cost=90344.41042409794
T=6.283472821521209, cost=90350.47169508034
T=6.157803365090785, cost=90344.41042409794
T=6.034647297788969, cost=90344.41042409794
T=5.91395435183319, cost=90344.41042409794
T=5.795675264796526, cost=90344.41042409794
T=5.679761759500596, cost=90344.41042409794
T=5.566166524310584, cost=90344.41042409794
T=5.454843193824373, cost=90350.47169508034
T=5.345746329947885, cost=90350.47169508034
T=5.238831403348927, cost=90350.47169508034
T=5.134054775281948, cost=90344.41042409794
T=5.0313736797763084, cost=90344.41042409794
T=4.930746206180782, cost=90344.41042409794
T=4.8321312820571665, cost=90350.47169508034
T=4.735488656416023, cost=90344.41042409794
T=4.640778883287703, cost=90344.41042409794
T=4.547963305621948, cost=90344.41042409794
T=4.457004039509509, cost=90344.41042409794
T=4.367863958719319, cost=90344.41042409794
T=4.280506679544932, cost=90344.41042409794
T=4.194896545954034, cost=90350.47169508034
T=4.110998615034953, cost=90344.41042409794
T=4.028778642734254, cost=90344.41042409794
T=3.948203069879569, cost=90344.41042409794
T=3.8692390084819777, cost=90344.41042409794
T=3.791854228312338, cost=90344.41042409794
T=3.7160171437460914, cost=90344.41042409794
T=3.6416968008711694, cost=90350.47169508034
T=3.568862864853746, cost=90344.41042409794
T=3.4974856075566714, cost=90344.41042409794
T=3.427535895405538, cost=90344.41042409794
T=3.358985177497427, cost=90344.41042409794
T=3.2918054739474787, cost=90350.47169508034
T=3.225969364468529, cost=90344.41042409794
T=3.1614499771791587, cost=90344.41042409794
T=3.0982209776355756, cost=90344.41042409794
T=3.036256558082864, cost=90344.41042409794
T=2.975531426921207, cost=90350.47169508034
T=2.9160207983827826, cost=90344.41042409794
T=2.857700382415127, cost=90344.41042409794
T=2.8005463747668244, cost=90344.41042409794
T=2.744535447271488, cost=90344.41042409794
T=2.689644738326058, cost=90350.47169508034
T=2.6358518435595366, cost=90344.41042409794
T=2.5831348066883457, cost=90344.41042409794
T=2.5314721105545788, cost=90344.41042409794
T=2.480842668343487, cost=90344.41042409794
T=2.4312258149766173, cost=90344.41042409794
T=2.382601298677085, cost=90344.41042409794
T=2.3349492727035432, cost=90344.41042409794
T=2.2882502872494723, cost=90344.41042409794
T=2.2424852815044827, cost=90344.41042409794
T=2.197635575874393, cost=90350.47169508034
T=2.153682864356905, cost=90344.41042409794
T=2.110609207069767, cost=90344.41042409794
T=2.0683970229283717, cost=90344.41042409794
T=2.027029082469804, cost=90344.41042409794
T=1.9864885008204078, cost=90344.41042409794
T=1.9467587308039997, cost=90344.41042409794
T=1.9078235561879198, cost=90344.41042409794
T=1.8696670850641612, cost=90344.41042409794
T=1.832273743362878, cost=90344.41042409794
T=1.7956282684956204, cost=90344.41042409794
T=1.759715703125708, cost=90350.47169508034
T=1.7245213890631939, cost=90344.41042409794
T=1.69003096128193, cost=90344.41042409794
T=1.6562303420562914, cost=90344.41042409794
T=1.6231057352151654, cost=90344.41042409794
T=1.590643620510862, cost=90344.41042409794
T=1.5588307481006447, cost=90344.41042409794
T=1.5276541331386317, cost=90344.41042409794
T=1.497101050475859, cost=90350.47169508034
T=1.467159029466342, cost=90344.41042409794
T=1.437815848877015, cost=90344.41042409794
T=1.4090595318994747, cost=90344.41042409794
T=1.3808783412614851, cost=90344.41042409794
T=1.3532607744362555, cost=90344.41042409794
T=1.3261955589475303, cost=90344.41042409794
T=1.2996716477685797, cost=90344.41042409794
T=1.273678214813208, cost=90344.41042409794
T=1.2482046505169437, cost=90344.41042409794
T=1.2232405575066048, cost=90344.41042409794
T=1.1987757463564725, cost=90344.41042409794
T=1.174800231429343, cost=90344.41042409794
T=1.1513042268007563, cost=90344.41042409794
T=1.1282781422647412, cost=90344.41042409794
T=1.1057125794194465, cost=90344.41042409794
T=1.0835983278310575, cost=90344.41042409794
T=1.0619263612744363, cost=90344.41042409794
T=1.0406878340489476, cost=90344.41042409794
T=1.0198740773679686, cost=90344.41042409794
***NEW BEST = 90344.41042409794***
========= SOLUTION ==========
0 0 0.0
0 37 746.4
0 1 1198.3
0 33 1364.4
0 47 1839.6
0 19 2147.4
0 2 2562.6
1 0 0.0
1 29 932.2
1 16 1064.9
1 4 1361.7
1 43 1497.8
1 13 1638.6
3 0 0.0
3 22 919.6
3 35 1802.6
3 5 2283.8
3 34 2396.1
3 46 2760.1
3 42 3062.9
4 0 0.0
4 18 1009.8
4 31 1327.1
4 10 2036.7
4 21 2330.7
4 28 2425.2
4 8 2575.0
4 17 2683.5
4 6 2824.9
5 0 274.9
5 26 706.8
5 7 869.0
5 48 985.7
6 0 0.0
6 9 667.0
6 50 1217.3
6 23 1505.7
6 38 1634.5
6 36 1864.2
7 0 0.0
7 20 574.6
7 44 1172.7
7 39 1747.7
7 25 2000.8
7 15 2173.2
7 30 2305.2
8 0 29.3
8 49 613.0
8 40 755.4
8 24 1240.2
8 41 1323.5
9 0 0.0
9 11 1166.0
9 45 1369.9
9 14 1600.3
9 12 1706.8
9 27 2050.1
9 32 2161.9
9 3 2619.2
==========================
========= SOLUTION (description) ==========
Bus 0
	t=0.0	PUB ->  (37) t=746.4
	t=746.4	(37) ->  (1) t=1198.3
	t=1198.3	(1) ->  (33) t=1364.4
	t=1364.4	(33) ->  (47) t=1839.6
	t=1839.6	(47) ->  (19) t=2147.4
	t=2147.4	(19) ->  (2) t=2562.6
	t=2562.6	(2) ->  PUB
Bus 1
	t=0.0	PUB ->  (29) t=932.2
	t=932.2	(29) ->  (16) t=1064.9
	t=1064.9	(16) ->  (4) t=1361.7
	t=1361.7	(4) ->  (43) t=1497.8
	t=1497.8	(43) ->  (13) t=1638.6
	t=1638.6	(13) ->  PUB
Bus 3
	t=0.0	PUB ->  (22) t=919.6
	t=919.6	(22) ->  (35) t=1802.6
	t=1802.6	(35) ->  (5) t=2283.8
	t=2283.8	(5) ->  (34) t=2396.1
	t=2396.1	(34) ->  (46) t=2760.1
	t=2760.1	(46) ->  (42) t=3062.9
	t=3062.9	(42) ->  PUB
Bus 4
	t=0.0	PUB ->  (18) t=1009.8
	t=1009.8	(18) ->  (31) t=1327.1
	t=1327.1	(31) ->  (10) t=2036.7
	t=2036.7	(10) ->  (21) t=2330.7
	t=2330.7	(21) ->  (28) t=2425.2
	t=2425.2	(28) ->  (8) t=2575.0
	t=2575.0	(8) ->  (17) t=2683.5
	t=2683.5	(17) ->  (6) t=2824.9
	t=2824.9	(6) ->  PUB
Bus 5
	t=274.9	PUB ->  (26) t=706.8
	t=706.8	(26) ->  (7) t=869.0
	t=869.0	(7) ->  (48) t=985.7
	t=985.7	(48) ->  PUB
Bus 6
	t=0.0	PUB ->  (9) t=667.0
	t=667.0	(9) ->  (50) t=1217.3
	t=1217.3	(50) ->  (23) t=1505.7
	t=1505.7	(23) ->  (38) t=1634.5
	t=1634.5	(38) ->  (36) t=1864.2
	t=1864.2	(36) ->  PUB
Bus 7
	t=0.0	PUB ->  (20) t=574.6
	t=574.6	(20) ->  (44) t=1172.7
	t=1172.7	(44) ->  (39) t=1747.7
	t=1747.7	(39) ->  (25) t=2000.8
	t=2000.8	(25) ->  (15) t=2173.2
	t=2173.2	(15) ->  (30) t=2305.2
	t=2305.2	(30) ->  PUB
Bus 8
	t=29.3	PUB ->  (49) t=613.0
	t=613.0	(49) ->  (40) t=755.4
	t=755.4	(40) ->  (24) t=1240.2
	t=1240.2	(24) ->  (41) t=1323.5
	t=1323.5	(41) ->  PUB
Bus 9
	t=0.0	PUB ->  (11) t=1166.0
	t=1166.0	(11) ->  (45) t=1369.9
	t=1369.9	(45) ->  (14) t=1600.3
	t=1600.3	(14) ->  (12) t=1706.8
	t=1706.8	(12) ->  (27) t=2050.1
	t=2050.1	(27) ->  (32) t=2161.9
	t=2161.9	(32) ->  (3) t=2619.2
	t=2619.2	(3) ->  PUB
==========================================
========= SOLUTION COST ==========
90344.41042409794
==========================================
